volume,plate,figure,printed_name,printed_latin,scientific,common,ebird_code,taxonomy,wikidata,gbif,avibase,birdnet_label,form,confidence,caption_checked,reason,sources
IV,26,,Pied Stone-Chat,Dromolea picata,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Oenanthe picata (Variable Wheatear),List of Plates (vol. IV); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
IV,27,,White-tailed Stone-Chat,Dromolea opistholeuca,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Oenanthe picata (Variable Wheatear),List of Plates (vol. IV); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
IV,28,,Grey-capped Stone-Chat,Saxicola capistrata,Oenanthe picata,Variable Wheatear,varwhe1,eBird/Clements 2025,Q2668319,5231238,F0CB79C0AA81DF96,,subspecies,medium,yes,"Saxicola capistrata Gould is Oenanthe picata capistrata, a form of the Variable Wheatear (KU); the survey read Pied Wheatear",List of Plates (vol. IV); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
IV,29,,Black-and-White Stone-Chat,Saxicola leucomela,Oenanthe pleschanka,Pied Wheatear,piewhe1,eBird/Clements 2025,Q763538,5231233,2FB34D83,Oenanthe pleschanka_Pied Wheatear,,high,yes,,List of Plates (vol. IV); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
IV,30,,Mountain Stone-Chat,Saxicola montana,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Oenanthe deserti (Desert Wheatear),List of Plates (vol. IV); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
IV,31,,Black-throated Stone-Chat,Saxicola atrogularis,Oenanthe deserti,Desert Wheatear,deswhe1,eBird/Clements 2025,Q769934,5231244,078BC0ED34F512AE,Oenanthe deserti_Desert Wheatear,subspecies,medium,yes,"Saxicola atrogularis Blyth is Oenanthe deserti atrogularis, a form of the Desert Wheatear (KU); the survey read Black-eared Wheatear",List of Plates (vol. IV); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
IV,32,,Black-and-White Bush-Chat,Rhodophila melanoleuca,Saxicola jerdoni,Jerdon's Bushchat,jerbus1,eBird/Clements 2025,Q1589048,2492520,161A26298B8FCA57,,,high,yes,"Rhodophila melanoleuca is Jerdon's Bushchat (KU), not in BirdNET; not the Pied Bushchat",List of Plates (vol. IV); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
IV,33,,White-tailed Bush-Chat,Pratincola leucura,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Saxicola leucura (Saxicola leucura),List of Plates (vol. IV); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
IV,34,,Indian Furze-Chat,Pratincola Indica,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Saxicola torquatus (Saxicola torquatus),List of Plates (vol. IV); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
IV,35,,Celestial Grandala,Grandala coelicolor,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Grandala coelicolor (Grandala),List of Plates (vol. IV); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
IV,36,,Great White-capped Redstart,Ruticilla erythrogastra,Phoenicurus leucocephalus,White-capped Redstart,whcred1,eBird/Clements 2025,Q27075688,6089319,D2E758305B32608E,Phoenicurus leucocephalus_White-capped Redstart,,high,yes,,List of Plates (vol. IV); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
IV,37,,Coal-black Redstart,Ruticilla erythroprocta,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Phoenicurus ochruros (Black Redstart),List of Plates (vol. IV); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
IV,38,,Siberian Ruby-throat,Calliope camtschatkensis,Calliope calliope,Siberian Rubythroat,sibrub,eBird/Clements 2025,Q27075678,6090081,786B0F98D1EE4C54,Calliope calliope_Siberian Rubythroat,,high,yes,,List of Plates (vol. IV); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
IV,39,,Himalayan Ruby-throat,Calliope pectoralis,Calliope pectoralis,Himalayan Rubythroat,himrub1,eBird/Clements 2025,Q27075676,7341137,100BC03935055A32,Calliope pectoralis_Himalayan Rubythroat,,high,yes,,List of Plates (vol. IV); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
IV,40,,Mongolian Ruby-throat,Calliope tschebaiewi,Calliope tschebaiewi,Chinese Rubythroat,chirub1,eBird/Clements 2025,Q29828580,9347692,157C8A9894F76B0A,Calliope tschebaiewi_Chinese Rubythroat,,high,yes,,List of Plates (vol. IV); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
IV,41,,Mountain Accentor,Accentor montanellus,Prunella montanella,Siberian Accentor,sibacc,eBird/Clements 2025,Q163049,5231759,D32200407D81F285,Prunella montanella_Siberian Accentor,,high,yes,,List of Plates (vol. IV); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
IV,42,,Ruddy Accentor,Accentor rubidus,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Prunella rubida (Japanese Accentor),List of Plates (vol. IV); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
IV,43,,Red-backed Accentor,Accentor erythropygius,Prunella collaris,Alpine Accentor,alpacc1,eBird/Clements 2025,Q208334,5231770,A783468FC167312E,,subspecies,high,yes,"form: Prunella collaris erythropygia, the Alpine Accentor (KU)",List of Plates (vol. IV); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
IV,44,,Nepaul Accentor,Accentor Nipalensis,Prunella collaris,Alpine Accentor,alpacc1,eBird/Clements 2025,Q208334,5231770,A783468FC167312E,Prunella collaris_Alpine Accentor,subspecies,medium,yes,,List of Plates (vol. IV); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
IV,45,,Blue-shouldered Accentor,Accentor immaculatus,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Prunella immaculata (Maroon-backed Accentor),List of Plates (vol. IV); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
IV,46,,Red-breasted Accentor,Accentor rubeculoides,Prunella rubeculoides,Robin Accentor,robacc1,eBird/Clements 2025,Q952140,5231764,0158561B8018D17F,Prunella rubeculoides_Robin Accentor,,high,yes,,List of Plates (vol. IV); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
IV,47,,Banded Accentor,Accentor strophiatus,Prunella strophiata,Rufous-breasted Accentor,rubacc1,eBird/Clements 2025,Q1060504,5231765,681932962B7B30A5,Prunella strophiata_Rufous-breasted Accentor,,high,yes,,List of Plates (vol. IV); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
IV,48,,Black-throated Accentor,Accentor atrogularis,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Prunella atrogularis (Black-throated Accentor),List of Plates (vol. IV); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
IV,49,,Altaian Accentor,Accentor Altaicus,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Prunella himalayana (Altai Accentor),List of Plates (vol. IV); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
IV,50,,Desert Whitethroat,Sylvia nana,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Sylvia nana (Asian Desert Warbler),List of Plates (vol. IV); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
IV,51,,Nepaulese Wren,Troglodytes Nipalensis,Troglodytes troglodytes,Eurasian Wren,winwre4,eBird/Clements 2025,Q25740,5231438,11A4055E89689538,Troglodytes troglodytes_Eurasian Wren,subspecies,medium,yes,,List of Plates (vol. IV); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
IV,52,,Spotted Wren,Anorthura formosa,Elachura formosa,Spotted Elachura,spwbab1,eBird/Clements 2025,Q27075584,8045409,2721665B012C7B95,Elachura formosa_Spotted Elachura,,high,yes,,List of Plates (vol. IV); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
IV,53,,Long-tailed Hill-Wren,Urocichla longicauda,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Spelaeornis longicaudatus (Tawny-breasted Wren-Babbler),List of Plates (vol. IV); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
IV,54,,Robert's Wedge-billed Wren,Sphenocichla Roberti,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Sphenocichla humei (Wedge-billed Wren-Babbler),List of Plates (vol. IV); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
IV,55,,Hume's Wedge-billed Wren,Sphenocichla Humii,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Sphenocichla humei (Wedge-billed Wren-Babbler),List of Plates (vol. IV); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
IV,56,,Spotted Creeper,Salpornis spilonota,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Salpornis spilonotus (Spotted Creeper),List of Plates (vol. IV); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
IV,57,,Nepaulese Creeper,Certhia Nipalensis,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Certhia nipalensis (Rusty-flanked Treecreeper),List of Plates (vol. IV); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
IV,58,,Himalayan Creeper,Certhia Himalayana,Certhia himalayana,Bar-tailed Treecreeper,battre1,eBird/Clements 2025,Q1036483,2487602,C14230230E3924A2,Certhia himalayana_Bar-tailed Treecreeper,,high,yes,,List of Plates (vol. IV); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
IV,59,,(no English name printed),Phyllopneuste tristis,Phylloscopus collybita,Common Chiffchaff,comchi1,eBird/Clements 2025,Q185784,2493091,458C8CBE3AABFD1E,Phylloscopus collybita_Common Chiffchaff,subspecies,medium,yes,,List of Plates (vol. IV); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
IV,60,,Himalayan Goldcrest,Regulus himalayensis,Regulus regulus,Goldcrest,goldcr1,eBird/Clements 2025,Q26657,2484596,A7CC62D6BD333F25,Regulus regulus_Goldcrest,subspecies,medium,yes,,List of Plates (vol. IV); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
IV,61,,Great Pied Wagtail,Motacilla Maderaspatensis,Motacilla maderaspatensis,White-browed Wagtail,whbwag1,eBird/Clements 2025,Q1583749,6100870,F75CF94C,Motacilla maderaspatensis_White-browed Wagtail,,high,yes,,List of Plates (vol. IV); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
IV,62,,Deccan Wagtail,Motacilla Dukhunensis,Motacilla alba,White Wagtail,whiwag,eBird/Clements 2025,Q25399,9687165,400E032C4624AA36,Motacilla alba_White Wagtail,subspecies,medium,yes,,List of Plates (vol. IV); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
IV,63,,Masked Wagtail,Motacilla personata,Motacilla alba,White Wagtail,whiwag,eBird/Clements 2025,Q25399,9687165,400E032C4624AA36,Motacilla alba_White Wagtail,subspecies,medium,yes,,List of Plates (vol. IV); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
IV,64,,Yellow-headed Wagtail,Budytes citreoloides,Motacilla citreola,Citrine Wagtail,citwag,eBird/Clements 2025,Q206540,2490307,5B0295C122B63ED3,Motacilla citreola_Citrine Wagtail,subspecies,medium,yes,,List of Plates (vol. IV); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
IV,65,,Indian Tree-Pipit,Pipastes agilis,Anthus hodgsoni,Olive-backed Pipit,olbpip,eBird/Clements 2025,Q726873,2490244,25F7AF6531AEED37,Anthus hodgsoni_Olive-backed Pipit,,high,yes,,List of Plates (vol. IV); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
IV,66,,Red-throated Pipit,Anthus cervinus,Anthus cervinus,Red-throated Pipit,retpip,eBird/Clements 2025,Q241347,2490283,319D044A667563CD,Anthus cervinus_Red-throated Pipit,,high,yes,,List of Plates (vol. IV); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
IV,67,,Variegated Wagtail,Limonidromus Indicus,Dendronanthus indicus,Forest Wagtail,forwag1,eBird/Clements 2025,Q266107,2490317,8E872FAA9B847CEE,Dendronanthus indicus_Forest Wagtail,,high,yes,,List of Plates (vol. IV); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
IV,68,,Lunated Forktail,Enicurus maculatus,Enicurus maculatus,Spotted Forktail,spofor1,eBird/Clements 2025,Q2668209,2492627,94160C77A2A0DEE2,Enicurus maculatus_Spotted Forktail,,high,yes,,List of Plates (vol. IV); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
IV,69,,Spotted Forktail,Enicurus guttatus,Enicurus maculatus,Spotted Forktail,spofor1,eBird/Clements 2025,Q2668209,2492627,94160C77A2A0DEE2,Enicurus maculatus_Spotted Forktail,subspecies,medium,yes,,List of Plates (vol. IV); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
IV,70,,Chinese Forktail,Enicurus Chinensis,Enicurus leschenaulti,White-crowned Forktail,whcfor1,eBird/Clements 2025,Q1588883,2492629,FC7AF7E693BC4645,,subspecies,high,yes,"form: Enicurus leschenaulti sinensis, the White-crowned Forktail (KU)",List of Plates (vol. IV); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
IV,71,,Scouler's Forktail,Enicurus Scouleri,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Enicurus scouleri (Little Forktail),List of Plates (vol. IV); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
IV,72,,Long-billed Calandre,Melanocorypha maxima,Melanocorypha maxima,Tibetan Lark,tiblar1,eBird/Clements 2025,Q1591153,2490612,,Melanocorypha maxima_Tibetan Lark,,high,yes,,List of Plates (vol. IV); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
V,1,,Adams's Mountain Finch,Montifringilla Adamsii,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Montifringilla adamsi haematopygia (Tibetan Snowfinch),List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
V,2,,Northern Mountain Finch,Montifringilla arctoa,,,,,,,,,,none,yes,"not identified here; the Kansas catalogue reads Leucosticte arctoa (Asian Rosy Finch, Rosy Finch)",List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
V,3,,Red-rumped Mountain Finch,Montifringilla haematopygia,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Leucosticte brandti (Brandt's Mountain Finch),List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
V,4,,Brown-naped Mountain Finch,Montifringilla brunneinucha,,,,,,,,,,none,yes,"not identified here; the Kansas catalogue reads Leucosticte arctoa brunneonucha (Asian Rosy Finch, Rosy Finch)",List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
V,5,,Red-necked Mountain Finch,Montifringilla ruficollis,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Montifringilla ruficollis (Montifringilla ruficollis),List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
V,6,,Grey-capped Bunting,Emberiza caniceps,Emberiza stewarti,White-capped Bunting,chbbun1,eBird/Clements 2025,Q994425,2491489,E272C456B471EBF1,Emberiza stewarti_White-capped Bunting,,judged,yes,"the plate: white crown, black mask, chestnut breast (KU agrees)",List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
V,7,,Dwarf Bunting,Emberiza pusilla,Emberiza pusilla,Little Bunting,litbun,eBird/Clements 2025,Q216855,2491544,1866F80E52F4075F,Emberiza pusilla_Little Bunting,,high,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
V,8,,Cinereous Bunting,Emberiza cinerea,Emberiza cineracea,Cinereous Bunting,cinbun1,eBird/Clements 2025,Q265701,2491469,7C5AC3003495A54C,Emberiza cineracea_Cinereous Bunting,,high,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
V,9,,Painted Bunting,Emberiza fucata,Emberiza fucata,Chestnut-eared Bunting,chebun2,eBird/Clements 2025,Q1586230,2491548,465C35EFDEEDEFDC,Emberiza fucata_Chestnut-eared Bunting,,high,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
V,10,,Rustic Bunting,Emberiza rustica,Emberiza rustica,Rustic Bunting,rusbun,eBird/Clements 2025,Q286809,2491582,DA9746CEC82D30A3,Emberiza rustica_Rustic Bunting,,high,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
V,11,,Hutton's Bunting,Glycyspina Huttoni,Emberiza buchanani,Gray-necked Bunting,gyhbun1,eBird/Clements 2025,Q648313,2491485,CF70007E92F2A30B,Emberiza buchanani_Gray-necked Bunting,,judged,yes,"the plate: grey head, eye-ring, pinkish-chestnut underparts; huttoni is its synonym (KU agrees)",List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
V,12,,Elegant Bunting,Euspiza elegans,Emberiza elegans,Yellow-throated Bunting,yetbun1,eBird/Clements 2025,Q1193779,2491475,,Emberiza elegans_Yellow-throated Bunting,,high,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
V,13,,Black-headed Bunting,Euspiza melanocephala,Emberiza melanocephala,Black-headed Bunting,blhbun1,eBird/Clements 2025,Q334183,9613112,E2D2CB88A9D95E42,Emberiza melanocephala_Black-headed Bunting,,high,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
V,14,,Red-headed Bunting,Euspiza luteola,Emberiza bruniceps,Red-headed Bunting,rehbun1,eBird/Clements 2025,Q547159,2491521,DBF8D184AA08A548,Emberiza bruniceps_Red-headed Bunting,,high,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
V,15,,Turkestan Sparrow,Passer ammodendri,Passer ammodendri,Saxaul Sparrow,saxspa1,eBird/Clements 2025,Q634448,5231206,17AC96E0F13D7B43,Passer ammodendri_Saxaul Sparrow,,high,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
V,16,,Burton's Grosbeak,Fringilla Burtoni,Callacanthis burtoni,Spectacled Finch,spefin1,eBird/Clements 2025,Q1017132,2494338,0134A6D75BFAD7D2,Callacanthis burtoni_Spectacled Finch,,high,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
V,17,,Eastern Goldfinch,Carduelis orientalis,Carduelis carduelis,European Goldfinch,eurgol,eBird/Clements 2025,Q25418,2494686,1B235E0052ACC519,Carduelis carduelis_European Goldfinch,subspecies,medium,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
V,18,,Masked Grosbeak,Eophona personata,Eophona personata,Japanese Grosbeak,japgro1,eBird/Clements 2025,Q1052029,2494143,A682E86310A1371E,Eophona personata_Japanese Grosbeak,,high,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
V,19,,Black-tailed Grosbeak,Eophona melanura,Eophona migratoria,Yellow-billed Grosbeak,yebgro1,eBird/Clements 2025,Q594049,2494146,507C937969E02544,Eophona migratoria_Yellow-billed Grosbeak,,high,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
V,20,,Black-and-Yellow Grosbeak,Mycerobas melanoxanthus,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Mycerobas melanozanthos (Spot-winged Grosbeak),List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
V,21,,Flesh-footed Grosbeak,Mycerobas carneipes,Mycerobas carnipes,White-winged Grosbeak,whwgro1,eBird/Clements 2025,Q848192,2494402,E3BD8022A6A41536,Mycerobas carnipes_White-winged Grosbeak,,high,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
V,22,,Icterine Grosbeak,Hesperiphona icterioides,Mycerobas icterioides,Black-and-yellow Grosbeak,baygro1,eBird/Clements 2025,Q775633,2494408,91A4FA36EA18021A,Mycerobas icterioides_Black-and-yellow Grosbeak,,high,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
V,23,,Allied Grosbeak,Hesperiphona affinis,Mycerobas affinis,Collared Grosbeak,colgro1,eBird/Clements 2025,Q1085277,2494407,F7B5C3864E07BFCA,Mycerobas affinis_Collared Grosbeak,,high,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
V,24,,Sepoy Finch,Haematospiza Sipahi,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Haematospiza sipahi (Scarlet Finch),List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
V,25,,Caucasian Grosbeak,Carpodacus rubicilla,Carpodacus rubicilla,Great Rosefinch,greros1,eBird/Clements 2025,Q819706,2494517,,Carpodacus rubicilla_Great Rosefinch,,high,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
V,26,,Red-mantled Grosbeak,Carpodacus rhodochlamys,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Carpodacus rhodochlamys (Red-mantled Rosefinch),List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
V,27,,Siberian Grosbeak,Uragus sibiricus,Carpodacus sibiricus,Long-tailed Rosefinch,lotros1,eBird/Clements 2025,Q27075750,7690055,463680BF69BE372A,Carpodacus sibiricus_Long-tailed Rosefinch,,high,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
V,28,,Crimson-winged Finch,Rhodopechys sanguinea,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Rhodopechys sanguineus (Crimson-winged Finch),List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
V,29,,Rosy-winged Finch,Erythrospiza obsoleta,Rhodospiza obsoleta,Desert Finch,desfin2,eBird/Clements 2025,Q900715,2494787,FA26991188EAE8EC,Rhodospiza obsoleta_Desert Finch,,high,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
V,30,,Rosy Finch,Erythrospiza incarnata,Bucanetes mongolicus,Mongolian Finch,monfin2,eBird/Clements 2025,Q921335,4408954,,,,judged,yes,"KU: the Mongolian Finch, not in BirdNET; the survey's Sinai Rosefinch is wrong",List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
V,31,,Trumpeter Bullfinch,Erythrospiza githaginea,Bucanetes githagineus,Trumpeter Finch,trufin2,eBird/Clements 2025,Q559883,2494394,8049F70788740F8F,Bucanetes githagineus_Trumpeter Finch,,high,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
V,32,,Pylzoff's Rose-Bunting,Urocynchramus Pylzowi,Urocynchramus pylzowi,Przevalski's Pinktail,przros1,eBird/Clements 2025,Q1585404,2494599,80262BF267D60CC9,Urocynchramus pylzowi_Przevalski's Pinktail,,high,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
V,33,,Rosy Grosbeak,Carpodacus roseus,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Carpodacus roseus (Pallas's Rosefinch),List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
V,34,,Orange-coloured Bullfinch,Pyrrhula aurantia,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Pyrrhula aurantiaca (Orange Bullfinch),List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
V,35,,Oriental Bullfinch,Pyrrhula orientalis,Pyrrhula pyrrhula,Eurasian Bullfinch,eurbul,eBird/Clements 2025,Q25382,2494543,24764DC7AD26E5F7,,subspecies,high,yes,"form: Pyrrhula pyrrhula griseiventris, the Eurasian Bullfinch (KU)",List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
V,36,,Red-headed Bullfinch,Pyrrhula erythrocephala,,,,,,,,,,none,yes,not identified here; the Kansas catalogue reads Pyrrhula erythrocephala (Red-headed Bullfinch),List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
V,37,,Nepaulese Bullfinch,Pyrrhula Nipalensis,Pyrrhula nipalensis,Brown Bullfinch,brobul1,eBird/Clements 2025,Q731404,9320930,,Pyrrhula nipalensis_Brown Bullfinch,,high,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
V,38,,Northern Bullfineh,Pyrrhula major,Pyrrhula pyrrhula,Eurasian Bullfinch,eurbul,eBird/Clements 2025,Q25382,2494543,24764DC7AD26E5F7,Pyrrhula pyrrhula_Eurasian Bullfinch,subspecies,medium,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
V,39,,Beavan's Bullfinch,Pyrrhula erithacus,Pyrrhula erythaca,Gray-headed Bullfinch,gyhbul2,eBird/Clements 2025,Q1084895,2494536,98D5002C997DFDD3,Pyrrhula erythaca_Gray-headed Bullfinch,,high,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue; pinned in Featherframe (gould_asia.yaml)
V,40,,Cinereous Bullfinch,Pyrrhula cineracea,Pyrrhula pyrrhula,Eurasian Bullfinch,eurbul,eBird/Clements 2025,Q25382,2494543,24764DC7AD26E5F7,Pyrrhula pyrrhula_Eurasian Bullfinch,subspecies,medium,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
V,41,,Himalayan Crossbill,Loxia Himalayana,Loxia curvirostra,Red Crossbill,redcro,eBird/Clements 2025,Q26552,9629160,135564AAF6B01DA2,Loxia curvirostra_Red Crossbill,subspecies,medium,yes,,List of Plates (vol. V); engraved caption on the leaf; the text leaf bound after the plate; Kansas catalogue
