volume,plate,figure,printed_name,printed_latin,scientific,common,ebird_code,taxonomy,wikidata,gbif,avibase,birdnet_label,form,confidence,caption_checked,reason,sources
IV,58,,Summer Snipe,Actitis hypoleucos,Actitis hypoleucos,Common Sandpiper,comsan,eBird/Clements 2025,Q18850,2481800,8548B07ECA48773F,Actitis hypoleucos_Common Sandpiper,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 316",survey (sources/survey.csv)
IV,59,,Spotted Sandpiper,Actitis macularius,Actitis macularius,Spotted Sandpiper,sposan,eBird/Clements 2025,Q389691,,0D88C072E71FE4B8,Actitis macularius_Spotted Sandpiper,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 317",survey (sources/survey.csv)
IV,60,,Turnstone,Strepsilas interpres,Arenaria interpres,Ruddy Turnstone,rudtur,eBird/Clements 2025,Q26892,2481776,DC3050A9771F2CE9,Arenaria interpres_Ruddy Turnstone,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 318",survey (sources/survey.csv)
IV,61,,Ruff,Machetes pugnax,Calidris pugnax,Ruff,ruff,eBird/Clements 2025,Q28122714,8250742,2DABF98FBEEAB7BB,Calidris pugnax_Ruff,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 325",survey (sources/survey.csv)
IV,62,,Ruff and Reeve in first-autumn plumage,Machetes pugnax,Calidris pugnax,Ruff,ruff,eBird/Clements 2025,Q28122714,8250742,2DABF98FBEEAB7BB,Calidris pugnax_Ruff,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 325; young",survey (sources/survey.csv)
IV,63,,Bartram's Sandpiper,Actiturus Bartramius,Bartramia longicauda,Upland Sandpiper,uplsan,eBird/Clements 2025,Q530194,2481705,BF1DA86E0714FD01,Bartramia longicauda_Upland Sandpiper,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 313",survey (sources/survey.csv)
IV,64,,Buff-breasted Sandpiper,Tryngites rufescens,Calidris subruficollis,Buff-breasted Sandpiper,bubsan,eBird/Clements 2025,Q27452709,8292425,3A3C62BC935BDA72,Calidris subruficollis_Buff-breasted Sandpiper,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 326",survey (sources/survey.csv)
IV,65,,Knot,Tringa canutus,Calidris canutus,Red Knot,redkno,eBird/Clements 2025,Q27124,2481765,B5CE8FAD18923A94,Calidris canutus_Red Knot,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 324",survey (sources/survey.csv)
IV,66,,Sanderling,Calidris arenaria,Calidris alba,Sanderling,sander,eBird/Clements 2025,Q58958,2481748,06B9BD243A756B28,Calidris alba_Sanderling,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 335",survey (sources/survey.csv)
IV,67,,Pectoral Sandpiper,Limnocinclus pectoralis,Calidris melanotos,Pectoral Sandpiper,pecsan,eBird/Clements 2025,Q260716,2481744,ACC99F35F0E8F7EB,Calidris melanotos_Pectoral Sandpiper,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 327",survey (sources/survey.csv)
IV,68,,Curlew Sandpiper,Ancylocheilus subarquata,Calidris ferruginea,Curlew Sandpiper,cursan,eBird/Clements 2025,Q62345,2481741,143A681C9BCE9A20,Calidris ferruginea_Curlew Sandpiper,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 328",survey (sources/survey.csv)
IV,69,,Dunlin (summer plumage),Pelidna cinclus,Calidris alpina,Dunlin,dunlin,eBird/Clements 2025,Q26650,2481759,15369E8EB4CBD064,Calidris alpina_Dunlin,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 329",survey (sources/survey.csv)
IV,70,,Dunlin (winter plumage),Pelidna cinclus,Calidris alpina,Dunlin,dunlin,eBird/Clements 2025,Q26650,2481759,15369E8EB4CBD064,Calidris alpina_Dunlin,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 329",survey (sources/survey.csv)
IV,71,,Bonaparte's Sandpiper,Pelidna Bonapartei,Calidris fuscicollis,White-rumped Sandpiper,whrsan,eBird/Clements 2025,Q599749,2481756,153BA3069DFCDDCA,Calidris fuscicollis_White-rumped Sandpiper,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 330",survey (sources/survey.csv)
IV,72,,Little Stint,Actodromas minuta,Calidris minuta,Little Stint,litsti,eBird/Clements 2025,Q27232,2481749,9936FF4AFB430504,Calidris minuta_Little Stint,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 332",survey (sources/survey.csv)
IV,73,,Temminck's Stint,Leimonites Temminckii,Calidris temminckii,Temminck's Stint,temsti,eBird/Clements 2025,Q58921,2481740,5ACF7FB313BEF9EA,Calidris temminckii_Temminck's Stint,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 333",survey (sources/survey.csv)
IV,74,,Purple Sandpiper,Arquatella maritima,Calidris maritima,Purple Sandpiper,pursan,eBird/Clements 2025,Q62359,2481743,0A0B84313ACFFB2F,Calidris maritima_Purple Sandpiper,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 334",survey (sources/survey.csv)
IV,75,,Broad-billed Sandpiper,Limicola pygmæa,Calidris falcinellus,Broad-billed Sandpiper,brbsan,eBird/Clements 2025,Q28114227,7537888,0A14882F5F9F64E6,Calidris falcinellus_Broad-billed Sandpiper,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 331",survey (sources/survey.csv)
IV,76,,Red-breasted or Brown Snipe,Macrorhamphus griseus,Limnodromus griseus,Short-billed Dowitcher,shbdow,eBird/Clements 2025,Q371633,2481672,4A3B2CFF53868550,Limnodromus griseus_Short-billed Dowitcher,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 323; British records mostly Long-billed (scolopaceus); check plate",survey (sources/survey.csv)
IV,77,,Woodcock,Scolopax rusticola,Scolopax rusticola,Eurasian Woodcock,eurwoo,eBird/Clements 2025,Q26114,2481700,BFE14290EA4326FA,Scolopax rusticola_Eurasian Woodcock,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 319",survey (sources/survey.csv)
IV,78,,Great Snipe,Gallinago major,Gallinago media,Great Snipe,gresni1,eBird/Clements 2025,Q27171,2481831,BCCD5840C7A6D538,Gallinago media_Great Snipe,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 320",survey (sources/survey.csv)
IV,79,,Common Snipe,Gallinago scolopacina,Gallinago gallinago,Common Snipe,comsni,eBird/Clements 2025,Q25692,2481819,9151E0BA75761647,Gallinago gallinago_Common Snipe,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 321",survey (sources/survey.csv)
IV,80,,Jack Snipe,Limnocryptes gallinula,Lymnocryptes minimus,Jack Snipe,jacsni,eBird/Clements 2025,Q26711,2481835,1A15F0C6B4948C52,Lymnocryptes minimus_Jack Snipe,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 322",survey (sources/survey.csv)
IV,81,,Grey Phalarope (summer plumage),Phalaropus fulicarius,Phalaropus fulicarius,Red Phalarope,redpha1,eBird/Clements 2025,Q208335,5229390,18A1938091EEEA73,Phalaropus fulicarius_Red Phalarope,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 337",survey (sources/survey.csv)
IV,82,,Grey Phalarope (winter plumage),Phalaropus fulicarius,Phalaropus fulicarius,Red Phalarope,redpha1,eBird/Clements 2025,Q208335,5229390,18A1938091EEEA73,Phalaropus fulicarius_Red Phalarope,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 337",survey (sources/survey.csv)
IV,83,,Red-necked Phalarope,Lobipes hyperboreus,Phalaropus lobatus,Red-necked Phalarope,renpha,eBird/Clements 2025,Q206840,5739290,E6F3BA54577746FB,Phalaropus lobatus_Red-necked Phalarope,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 336",survey (sources/survey.csv)
IV,84,,Coot,Fulica atra,Fulica atra,Eurasian Coot,eurcoo,eBird/Clements 2025,Q25376,2474377,B682B2A9C922D4C4,Fulica atra_Eurasian Coot,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 338",survey (sources/survey.csv)
IV,85,,Moorhen,Gallinula chloropus,Gallinula chloropus,Eurasian Moorhen,commoo3,eBird/Clements 2025,Q18847,5228199,8F82FF8C30667D90,Gallinula chloropus_Eurasian Moorhen,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 342",survey (sources/survey.csv)
IV,86,,Water-Rail,Rallus aquaticus,Rallus aquaticus,Water Rail,watrai1,eBird/Clements 2025,Q185099,2474831,DE1D2DF4456931FF,Rallus aquaticus_Water Rail,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 339",survey (sources/survey.csv)
IV,87,,"Land-Rail, or Corn Crake",Crex pratensis,Crex crex,Corn Crake,corcra,eBird/Clements 2025,Q26017,4408498,7E2572426E200D08,Crex crex_Corn Crake,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 341",survey (sources/survey.csv)
IV,88,,Spotted Crake,Porzana maruetta,Porzana porzana,Spotted Crake,spocra1,eBird/Clements 2025,Q194024,2474621,460708F99737A6A2,Porzana porzana_Spotted Crake,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 343",survey (sources/survey.csv)
IV,89,,Baillon's Crake,Porzana pygmæa,Zapornia pusilla,Baillon's Crake,baicra1,eBird/Clements 2025,Q237670,,34D5B04DE53894FF,Zapornia pusilla_Baillon's Crake,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 344",survey (sources/survey.csv)
IV,90,,Olivaceous Crake,Porzana minuta,Zapornia parva,Little Crake,litcra1,eBird/Clements 2025,Q270680,9272513,9106EBE6C0914933,Zapornia parva_Little Crake,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 345",survey (sources/survey.csv)
V,1,,Grey Lag Goose,Anser ferus,Anser anser,Graylag Goose,gragoo,eBird/Clements 2025,Q25882,2498036,4AED44E819A43204,Anser anser_Graylag Goose,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 347",survey (sources/survey.csv)
V,2,,Bean-Goose,Anser segetum,Anser fabalis,Taiga Bean-Goose,taibeg1,eBird/Clements 2025,Q26452,2498027,BDB497A352D152DB,Anser fabalis_Taiga Bean-Goose,,low,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed",survey (sources/survey.csv)
V,3,,Pink-footed Goose,Anser brachyrhynchus,Anser brachyrhynchus,Pink-footed Goose,pifgoo,eBird/Clements 2025,Q209419,2498024,AFA7EE7470F000E9,Anser brachyrhynchus_Pink-footed Goose,,high,yes,,engraved caption on the leaf; pinned in Featherframe (gould_britain.yaml)
V,4,,White-fronted Goose,Anser albifrons,Anser albifrons,Greater White-fronted Goose,gwfgoo,eBird/Clements 2025,Q172093,2498017,466E9077BE220EBE,Anser albifrons_Greater White-fronted Goose,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 349",survey (sources/survey.csv)
V,5,,Bernicle Goose,Bernicla leucopsis,Branta leucopsis,Barnacle Goose,bargoo,eBird/Clements 2025,Q26680,5232464,3163ED86A508BB83,Branta leucopsis_Barnacle Goose,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 350",survey (sources/survey.csv)
V,6,,Red-breasted Goose,Bernicla ruficollis,Branta ruficollis,Red-breasted Goose,rebgoo1,eBird/Clements 2025,Q187852,5232451,0D280B3F11B099B2,,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed",survey (sources/survey.csv)
V,7,,Brent Goose,Bernicla brenta,Branta bernicla,Brant,brant,eBird/Clements 2025,Q27050,5232446,3E04020B54C14FCC,Branta bernicla_Brant,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 352",survey (sources/survey.csv)
V,8,,Mute Swan,Cygnus olor,Cygnus olor,Mute Swan,mutswa,eBird/Clements 2025,Q25402,2498343,694C127A5D849FFE,Cygnus olor_Mute Swan,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 354",survey (sources/survey.csv)
V,9,,"Wild Swan, or Whooper",Cygnus ferus,Cygnus cygnus,Whooper Swan,whoswa,eBird/Clements 2025,Q25612,2498347,BDDB5670D2D20A55,Cygnus cygnus_Whooper Swan,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 355",survey (sources/survey.csv)
V,10,,Bewick's Swan,Cygnus minor,Cygnus columbianus,Tundra Swan,tunswa,eBird/Clements 2025,Q26603,2498338,0BCBA6B9CC19E7BA,Cygnus columbianus_Tundra Swan,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 356; subspecies (bewickii)",survey (sources/survey.csv)
V,11,,Sheldrake,Tadorna vulpanser,Tadorna tadorna,Common Shelduck,comshe,eBird/Clements 2025,Q25761,2498009,5EAB32D3007896F3,Tadorna tadorna_Common Shelduck,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 357",survey (sources/survey.csv)
V,12,,Ruddy Sheldrake,Casarca rutila,Tadorna ferruginea,Ruddy Shelduck,rudshe,eBird/Clements 2025,Q170723,2498015,1F9D883EB44DEFD6,Tadorna ferruginea_Ruddy Shelduck,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 358",survey (sources/survey.csv)
V,13,,Widgeon,Mareca penelope,Mareca penelope,Eurasian Wigeon,eurwig,eBird/Clements 2025,Q28106837,8000602,15EE0D3685082E13,Mareca penelope_Eurasian Wigeon,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 359",survey (sources/survey.csv)
V,14,,Shoveller Duck,Spatula clypeata,Spatula clypeata,Northern Shoveler,norsho,eBird/Clements 2025,Q28106731,8332393,ED4CE8E7CFF43696,Spatula clypeata_Northern Shoveler,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 360",survey (sources/survey.csv)
V,15,,"Mallard, or Wild Duck",Anas boschas,Anas platyrhynchos,Mallard,mallar3,eBird/Clements 2025,Q25348,9761484,85625D75F2524457,Anas platyrhynchos_Mallard,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 361",survey (sources/survey.csv)
V,16,,Teal,Querquedula crecca,Anas crecca,Green-winged Teal,gnwtea,eBird/Clements 2025,Q25700,8214667,115F04DDF18F7CFF,Anas crecca_Green-winged Teal,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 362",survey (sources/survey.csv)
V,17,,Garganey,Querquedula circia,Spatula querquedula,Garganey,gargan,eBird/Clements 2025,Q28106902,9274012,F577BA0F5BB7BD3F,Spatula querquedula_Garganey,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 364",survey (sources/survey.csv)
V,18,,Pin-tailed Duck,Dafila acuta,Anas acuta,Northern Pintail,norpin,eBird/Clements 2025,Q25450,2498112,56CCA7179C9FA71D,Anas acuta_Northern Pintail,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 365",survey (sources/survey.csv)
V,19,,Gadwall,Chaulelasmus strepera,Mareca strepera,Gadwall,gadwal,eBird/Clements 2025,Q28106966,9362027,C235A4D712BB8855,Mareca strepera_Gadwall,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 366",survey (sources/survey.csv)
V,20,,Pochard,Nyroca ferina,Aythya ferina,Common Pochard,compoc,eBird/Clements 2025,Q26742,2498255,A96692E0C9F7508B,Aythya ferina_Common Pochard,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 367",survey (sources/survey.csv)
V,21,,"White-eyed, or Ferruginous Duck",Nyroca leucophthalmos,Aythya nyroca,Ferruginous Duck,ferduc,eBird/Clements 2025,Q191723,2498259,7CF91527F5832F30,Aythya nyroca_Ferruginous Duck,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 368",survey (sources/survey.csv)
V,22,,Red-crested Duck,Branta rufina,Netta rufina,Red-crested Pochard,recpoc,eBird/Clements 2025,Q244350,2498180,3EC2CDA952B4A18C,Netta rufina_Red-crested Pochard,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 369",survey (sources/survey.csv)
V,23,,Tufted Duck,Fuligula cristata,Aythya fuligula,Tufted Duck,tufduc,eBird/Clements 2025,Q26444,2498261,67CEA1C1FC88F1DB,Aythya fuligula_Tufted Duck,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 370",survey (sources/survey.csv)
V,24,,Scaup Duck,Fuligula marila,Aythya marila,Greater Scaup,gresca,eBird/Clements 2025,Q26635,2498265,25C94A8F90A829F7,Aythya marila_Greater Scaup,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 371",survey (sources/survey.csv)
V,25,,Steller's Duck,Eniconetta Stelleri,Polysticta stelleri,Steller's Eider,steeid,eBird/Clements 2025,Q210954,5232431,BA07D0168474EB92,,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed",survey (sources/survey.csv)
V,26,,Eider Duck,Somateria mollissima,Somateria mollissima,Common Eider,comeid,eBird/Clements 2025,Q26696,2498352,B77377EEB852D0AF,Somateria mollissima_Common Eider,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 374",survey (sources/survey.csv)
V,27,,King Duck,Somateria spectabilis,Somateria spectabilis,King Eider,kineid,eBird/Clements 2025,Q207846,2498350,F3D7491432CC59E7,Somateria spectabilis_King Eider,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 375",survey (sources/survey.csv)
V,28,,Scoter,Oidemia nigra,Melanitta nigra,Common Scoter,blksco1,eBird/Clements 2025,Q27434,2498247,246981996A4998ED,Melanitta nigra_Common Scoter,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 378",survey (sources/survey.csv)
V,29,,Velvet Scoter,Oidemia fusca,Melanitta fusca,Velvet Scoter,whwsco3,eBird/Clements 2025,Q40526803,7191092,,Melanitta fusca_Velvet Scoter,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 377",survey (sources/survey.csv)
V,30,,Surf Scoter,Oidemia perspicillata,Melanitta perspicillata,Surf Scoter,sursco,eBird/Clements 2025,Q742468,2498246,624078BAC17F8111,Melanitta perspicillata_Surf Scoter,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 376",survey (sources/survey.csv)
V,31,,Golden-eye,Clangula glaucion,Bucephala clangula,Common Goldeneye,comgol,eBird/Clements 2025,Q29865,2498326,68EA281AF74846D2,Bucephala clangula_Common Goldeneye,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 379",survey (sources/survey.csv)
V,32,,Harlequin Duck,Histrionicus torquatus,Histrionicus histrionicus,Harlequin Duck,harduc,eBird/Clements 2025,Q331179,2498224,BCBD2EAECA774B19,Histrionicus histrionicus_Harlequin Duck,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 381",survey (sources/survey.csv)
V,33,,Long-tailed Duck,Harelda glacialis,Clangula hyemalis,Long-tailed Duck,lotduc,eBird/Clements 2025,Q26597,2498273,AF0C7BDEC7CEBAAC,Clangula hyemalis_Long-tailed Duck,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 382",survey (sources/survey.csv)
V,34,,Goosander,Mergus castor,Mergus merganser,Common Merganser,commer,eBird/Clements 2025,Q180991,9537647,407E2CA886367DBB,Mergus merganser_Common Merganser,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 384",survey (sources/survey.csv)
V,35,,Merganser,Mergus serrator,Mergus serrator,Red-breasted Merganser,rebmer,eBird/Clements 2025,Q189609,2498375,8DB64266A42FC19B,Mergus serrator_Red-breasted Merganser,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 385",survey (sources/survey.csv)
V,36,,Hooded Merganser,Mergus cucullatus,Lophodytes cucullatus,Hooded Merganser,hoomer,eBird/Clements 2025,Q241349,2498408,60E6081E3DF8CFA4,Lophodytes cucullatus_Hooded Merganser,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 386",survey (sources/survey.csv)
V,37,,"Smew, or Nun",Mergus albellus,Mergellus albellus,Smew,smew,eBird/Clements 2025,Q200646,2498285,F1F520368CC95F88,Mergellus albellus_Smew,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 387",survey (sources/survey.csv)
V,38,,Great Crested Grebe,Podiceps cristatus,Podiceps cristatus,Great Crested Grebe,grcgre1,eBird/Clements 2025,Q25422,2482054,8F269702DC208010,Podiceps cristatus_Great Crested Grebe,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 388",survey (sources/survey.csv)
V,39,,Red-necked Grebe,Podiceps rubricollis,Podiceps grisegena,Red-necked Grebe,rengre,eBird/Clements 2025,Q179919,2482051,1CBD2CED48B674A4,Podiceps grisegena_Red-necked Grebe,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 389",survey (sources/survey.csv)
V,40,,Horned Grebe,Podiceps auritus,Podiceps auritus,Horned Grebe,horgre,eBird/Clements 2025,Q192058,2482059,018B316959E84738,Podiceps auritus_Horned Grebe,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 390",survey (sources/survey.csv)
V,41,,Eared Grebe,Podiceps nigricollis,Podiceps nigricollis,Eared Grebe,eargre,eBird/Clements 2025,Q185183,2482065,32DCEC14D7AE129B,Podiceps nigricollis_Eared Grebe,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 391",survey (sources/survey.csv)
V,42,,"Little Grebe, or Dabchick",Podiceps minor,Tachybaptus ruficollis,Little Grebe,litgre1,eBird/Clements 2025,Q25421,2482048,215FEA89A0F19F5C,Tachybaptus ruficollis_Little Grebe,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 392",survey (sources/survey.csv)
V,43,,Great Northern Diver,Colymbus glacialis,Gavia immer,Common Loon,comloo,eBird/Clements 2025,Q190342,2481962,7E02237895784E9A,Gavia immer_Common Loon,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 393",survey (sources/survey.csv)
V,44,,Black-throated Diver,Colymbus arcticus,Gavia arctica,Arctic Loon,arcloo,eBird/Clements 2025,Q184432,2481959,CA5852BE6E617DBD,Gavia arctica_Arctic Loon,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 394",survey (sources/survey.csv)
V,45,,Red-throated Diver,Colymbus septentrionalis,Gavia stellata,Red-throated Loon,retloo,eBird/Clements 2025,Q26691,2481958,6C50988A5445ED76,Gavia stellata_Red-throated Loon,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 395",survey (sources/survey.csv)
V,46,,Great Auk,Alca impennis,Pinguinus impennis,Great Auk,greauk,eBird/Clements 2025,Q189193,5229273,57D2F32E062CB366,,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; extinct",survey (sources/survey.csv)
V,47,,Razorbill,Alca torda,Alca torda,Razorbill,razorb,eBird/Clements 2025,Q27102,8277073,64F4DD81371B269F,Alca torda_Razorbill,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 401",survey (sources/survey.csv)
V,48,,Common Guillemot,Uria troile,Uria aalge,Common Murre,commur,eBird/Clements 2025,Q21062,2481342,39F29B55EF9A542F,Uria aalge_Common Murre,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 396",survey (sources/survey.csv)
V,49,,Black Guillemot,Uria grylle,Cepphus grylle,Black Guillemot,blkgui,eBird/Clements 2025,Q212055,2481312,B5AA5952E13FE5F3,Cepphus grylle_Black Guillemot,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 399",survey (sources/survey.csv)
V,50,,Little Auk,Mergulus alle,Alle alle,Dovekie,doveki,eBird/Clements 2025,Q26470,2481299,B0932D89F1F74318,,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed",survey (sources/survey.csv)
V,51,,Puffin,Fratercula arctica,Fratercula arctica,Atlantic Puffin,atlpuf,eBird/Clements 2025,Q26685,2481353,2771624B64AD7F2C,Fratercula arctica_Atlantic Puffin,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 403",survey (sources/survey.csv)
V,52,,Cormorant,Phalacrocorax carbo,Phalacrocorax carbo,Great Cormorant,grecor,eBird/Clements 2025,Q25440,2481890,ACD40E8C3CC720BF,Phalacrocorax carbo_Great Cormorant,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 407",survey (sources/survey.csv)
